month_key,fiscal_year,fiscal_month,fiscal_month_no,fiscal_quarter,channel_key,channel,division,department,actual_sales_dollars,actual_sales_units,actual_aur,actual_markdown_dollars,actual_shrink_dollars,actual_gross_margin_dollars,actual_gross_margin_pct,actual_bom_retail,actual_eom_retail,actual_receipts_retail,actual_receipts_cost
FY2024-02,2024,Mar,2,Q1,WHSL,Wholesale,Girls,Outerwear,13283.9,132.0,100.64,340.54,12.26,6023.05,0.4534,14613.8,9463.15,8486.05,4055.99
FY2024-03,2024,Apr,3,Q1,WHSL,Wholesale,Girls,Outerwear,6711.88,69.0,97.27,174.03,7.73,3036.92,0.4525,9792.68,5607.0,2707.96,1448.3
FY2024-04,2024,May,4,Q2,WHSL,Wholesale,Girls,Outerwear,5334.02,57.0,93.58,114.46,7.02,2451.81,0.4597,6197.08,5451.96,4710.38,2419.59
FY2024-05,2024,Jun,5,Q2,WHSL,Wholesale,Girls,Outerwear,13467.17,133.0,101.26,304.74,12.88,6155.13,0.457,5381.06,10111.46,18515.19,10133.75
FY2024-06,2024,Jul,6,Q2,WHSL,Wholesale,Girls,Outerwear,12654.81,131.0,96.6,335.08,14.83,5773.86,0.4563,10114.74,12641.61,15531.59,9985.15
FY2024-07,2024,Aug,7,Q3,WHSL,Wholesale,Girls,Outerwear,8353.46,90.0,92.82,186.88,7.15,3785.97,0.4532,14011.33,5463.84,0.0,0.0
FY2024-08,2024,Sep,8,Q3,WHSL,Wholesale,Girls,Outerwear,10034.06,101.0,99.35,218.15,10.46,4604.01,0.4588,7113.8,9080.84,12229.71,5736.6
FY2024-09,2024,Oct,9,Q3,WHSL,Wholesale,Girls,Outerwear,13515.85,141.0,95.86,269.02,14.13,6206.72,0.4592,7984.92,11400.73,17214.81,8505.71
FY2024-10,2024,Nov,10,Q4,WHSL,Wholesale,Girls,Outerwear,8005.42,85.0,94.18,180.12,9.81,3669.58,0.4584,12385.95,8472.97,4282.37,1974.31
FY2024-11,2024,Dec,11,Q4,WHSL,Wholesale,Girls,Outerwear,5614.46,58.0,96.8,126.44,5.8,2571.87,0.4581,7955.83,4733.88,2524.75,1323.4
FY2024-12,2024,Jan,12,Q4,WHSL,Wholesale,Girls,Outerwear,6558.3,67.0,97.89,166.83,6.7,2976.02,0.4538,4685.32,6100.07,8146.58,3595.53
FY2025-01,2025,Feb,1,Q1,WHSL,Wholesale,Girls,Outerwear,16082.55,175.0,91.9,330.93,20.0,7404.49,0.4604,6006.08,19637.24,30064.64,14396.0
FY2025-02,2025,Mar,2,Q1,WHSL,Wholesale,Girls,Outerwear,13075.55,127.0,102.96,372.93,17.58,5927.71,0.4533,17551.33,13740.19,9654.92,4141.06
FY2025-03,2025,Apr,3,Q1,WHSL,Wholesale,Girls,Outerwear,7771.87,80.0,97.15,146.1,6.53,3567.82,0.4591,11270.14,7032.21,3686.57,1488.9
FY2025-04,2025,May,4,Q2,WHSL,Wholesale,Girls,Outerwear,5878.4,62.0,94.81,159.28,6.03,2666.68,0.4536,7332.36,5654.23,4365.58,2343.61
FY2025-05,2025,Jun,5,Q2,WHSL,Wholesale,Girls,Outerwear,15319.3,162.0,94.56,320.08,16.99,7027.18,0.4587,5762.12,10397.82,20292.07,11475.3
FY2025-06,2025,Jul,6,Q2,WHSL,Wholesale,Girls,Outerwear,17307.11,174.0,99.47,380.25,17.26,7895.65,0.4562,11722.28,13997.61,19979.95,11145.94
FY2025-07,2025,Aug,7,Q3,WHSL,Wholesale,Girls,Outerwear,9223.19,98.0,94.11,135.94,9.96,4263.08,0.4622,15338.75,7013.5,1043.84,537.62
FY2025-08,2025,Sep,8,Q3,WHSL,Wholesale,Girls,Outerwear,12444.66,128.0,97.22,202.5,12.54,5753.76,0.4623,8306.03,7942.81,12296.48,6929.5
FY2025-09,2025,Oct,9,Q3,WHSL,Wholesale,Girls,Outerwear,15753.0,161.0,97.84,297.05,17.78,7265.74,0.4612,9121.73,19957.86,26903.96,11679.33
FY2025-10,2025,Nov,10,Q4,WHSL,Wholesale,Girls,Outerwear,9445.93,97.0,97.38,223.86,11.58,4312.58,0.4566,16715.81,9205.61,2171.17,1128.85
FY2025-11,2025,Dec,11,Q4,WHSL,Wholesale,Girls,Outerwear,6952.21,69.0,100.76,138.46,7.24,3194.44,0.4595,9084.98,5752.13,3765.06,1711.93
FY2025-12,2025,Jan,12,Q4,WHSL,Wholesale,Girls,Outerwear,6700.9,74.0,90.55,120.24,5.6,3100.08,0.4626,5501.36,6161.84,7487.22,4002.6
FY2026-01,2026,Feb,1,Q1,WHSL,Wholesale,Girls,Outerwear,25961.98,267.0,97.24,439.34,24.08,11941.95,0.46,7154.3,19384.11,38655.21,17945.01
FY2026-02,2026,Mar,2,Q1,WHSL,Wholesale,Girls,Outerwear,20486.14,207.0,98.97,568.14,15.12,9208.01,0.4495,21133.69,11820.73,11756.44,6303.63
FY2026-03,2026,Apr,3,Q1,WHSL,Wholesale,Girls,Outerwear,9433.88,100.0,94.34,211.18,10.26,4304.58,0.4563,14382.82,7800.16,3072.66,1596.04
FY2026-04,2026,May,4,Q2,WHSL,Wholesale,Girls,Outerwear,9042.83,94.0,96.2,160.45,8.03,4150.67,0.459,8775.39,6330.7,6766.62,3658.71
FY2026-05,2026,Jun,5,Q2,WHSL,Wholesale,Girls,Outerwear,18735.88,196.0,95.59,336.74,20.78,8660.75,0.4623,7882.3,13851.69,25062.79,12095.9
FY2026-06,2026,Jul,6,Q2,WHSL,Wholesale,Girls,Outerwear,16252.35,173.0,93.94,393.8,21.5,7470.17,0.4596,14286.46,20918.43,23299.62,13783.43
FY2024-01,2024,Feb,1,Q1,ECOM,Ecommerce,Girls,Sets,53115.66,772.0,68.8,7533.8,240.91,25897.71,0.4876,131204.9,128239.43,57924.9,21481.02
FY2024-02,2024,Mar,2,Q1,ECOM,Ecommerce,Girls,Sets,71736.23,1086.0,66.06,9495.65,293.42,36062.0,0.5027,134998.12,154549.55,101076.73,35770.86
FY2024-03,2024,Apr,3,Q1,ECOM,Ecommerce,Girls,Sets,89248.57,1336.0,66.8,12608.69,324.83,43049.32,0.4824,156638.22,189130.71,134674.58,53865.75
FY2024-04,2024,May,4,Q2,ECOM,Ecommerce,Girls,Sets,70037.21,1073.0,65.27,6381.27,248.3,38749.14,0.5533,225718.16,223437.57,74386.19,28527.92
FY2024-05,2024,Jun,5,Q2,ECOM,Ecommerce,Girls,Sets,71078.01,1044.0,68.08,10404.18,277.63,34003.68,0.4784,221029.23,140291.39,1021.98,355.0
FY2024-06,2024,Jul,6,Q2,ECOM,Ecommerce,Girls,Sets,58758.6,932.0,63.05,7592.47,213.74,29251.56,0.4978,148862.59,136361.6,54063.82,19545.95
FY2024-07,2024,Aug,7,Q3,ECOM,Ecommerce,Girls,Sets,55327.09,812.0,68.14,4381.61,268.6,31246.21,0.5648,143935.62,164777.81,80819.49,31141.83
FY2024-08,2024,Sep,8,Q3,ECOM,Ecommerce,Girls,Sets,65519.75,1000.0,65.52,7927.55,328.75,33855.22,0.5167,154179.43,160259.23,79855.85,27722.61
FY2024-09,2024,Oct,9,Q3,ECOM,Ecommerce,Girls,Sets,68025.7,1013.0,67.15,8333.16,240.46,34596.14,0.5086,155922.9,176750.96,97427.38,37156.79
FY2024-10,2024,Nov,10,Q4,ECOM,Ecommerce,Girls,Sets,96110.36,1378.0,69.75,14071.2,374.25,47321.63,0.4924,178175.6,266589.9,198970.11,71917.61
FY2024-11,2024,Dec,11,Q4,ECOM,Ecommerce,Girls,Sets,103409.45,1540.0,67.15,17229.54,445.3,48339.97,0.4675,277265.94,233686.17,77504.52,27334.0
FY2024-12,2024,Jan,12,Q4,ECOM,Ecommerce,Girls,Sets,49238.51,745.0,66.09,5730.75,175.16,24776.56,0.5032,237290.4,182145.98,0.0,0.0
FY2025-01,2025,Feb,1,Q1,ECOM,Ecommerce,Girls,Sets,61084.06,895.0,68.25,9876.56,221.34,28471.02,0.4661,190345.71,161681.02,42517.27,15596.15
FY2025-02,2025,Mar,2,Q1,ECOM,Ecommerce,Girls,Sets,82720.12,1261.0,65.6,11258.81,343.75,41073.76,0.4965,167812.4,163802.83,90313.11,35105.78
FY2025-03,2025,Apr,3,Q1,ECOM,Ecommerce,Girls,Sets,94949.01,1435.0,66.17,19549.81,313.42,40796.25,0.4297,170444.22,266166.54,210534.56,74537.63
FY2025-04,2025,May,4,Q2,ECOM,Ecommerce,Girls,Sets,69480.25,1007.0,69.0,9753.45,235.58,36184.3,0.5208,268545.17,255719.71,66643.82,20467.5
FY2025-05,2025,Jun,5,Q2,ECOM,Ecommerce,Girls,Sets,76708.51,1128.0,68.0,9740.54,308.85,38970.84,0.508,237070.6,162244.73,11932.03,4301.85
FY2025-06,2025,Jul,6,Q2,ECOM,Ecommerce,Girls,Sets,64675.26,1003.0,64.48,10738.97,241.43,30208.64,0.4671,165322.86,176358.64,86691.44,33830.34
FY2025-07,2025,Aug,7,Q3,ECOM,Ecommerce,Girls,Sets,67185.35,1027.0,65.42,9621.37,297.95,32754.5,0.4875,186642.37,183467.7,73930.0,25036.41
FY2025-08,2025,Sep,8,Q3,ECOM,Ecommerce,Girls,Sets,81399.66,1229.0,66.23,11216.46,282.51,39415.05,0.4842,184171.82,154327.75,63054.56,22618.44
FY2025-09,2025,Oct,9,Q3,ECOM,Ecommerce,Girls,Sets,77860.29,1141.0,68.24,13357.01,348.01,36178.35,0.4647,165929.98,222489.03,148124.36,47087.43
FY2025-10,2025,Nov,10,Q4,ECOM,Ecommerce,Girls,Sets,107319.64,1617.0,66.37,17893.52,503.64,50846.12,0.4738,230621.46,312980.5,208075.84,76449.77
FY2025-11,2025,Dec,11,Q4,ECOM,Ecommerce,Girls,Sets,96292.94,1360.0,70.8,16440.89,501.87,48025.47,0.4987,320975.9,282955.88,75215.68,27826.75
FY2025-12,2025,Jan,12,Q4,ECOM,Ecommerce,Girls,Sets,47706.67,718.0,66.44,6968.12,205.32,23551.18,0.4937,262276.86,207396.75,0.0,0.0
FY2026-01,2026,Feb,1,Q1,ECOM,Ecommerce,Girls,Sets,63652.67,942.0,67.57,8593.54,267.33,32599.49,0.5121,207759.27,199491.46,64245.73,23843.23
FY2026-02,2026,Mar,2,Q1,ECOM,Ecommerce,Girls,Sets,111064.15,1634.0,67.97,20624.89,342.5,48513.68,0.4368,193778.4,220250.69,158503.83,50019.55
FY2026-03,2026,Apr,3,Q1,ECOM,Ecommerce,Girls,Sets,104306.2,1569.0,66.48,16354.74,503.67,50751.74,0.4866,227485.23,292962.93,186642.31,63444.2
FY2026-04,2026,May,4,Q2,ECOM,Ecommerce,Girls,Sets,95029.04,1427.0,66.59,14334.3,444.42,47049.37,0.4951,308469.9,301133.39,102471.25,42430.81
FY2026-05,2026,Jun,5,Q2,ECOM,Ecommerce,Girls,Sets,97599.72,1487.0,65.64,9300.7,402.73,52186.33,0.5347,302421.59,195118.44,0.0,0.0
FY2026-06,2026,Jul,6,Q2,ECOM,Ecommerce,Girls,Sets,72939.08,1065.0,68.49,12885.2,306.34,34663.68,0.4752,201328.08,215106.56,99909.1,33285.65
FY2024-01,2024,Feb,1,Q1,STORE,Retail Stores,Girls,Sets,25466.4,395.0,64.47,2678.91,220.86,13332.84,0.5235,65863.99,61596.98,24099.16,9262.86
FY2024-02,2024,Mar,2,Q1,STORE,Retail Stores,Girls,Sets,38701.82,545.0,71.01,3761.64,319.96,20144.24,0.5205,67197.26,56050.71,31636.87,13264.46
FY2024-03,2024,Apr,3,Q1,STORE,Retail Stores,Girls,Sets,37519.64,548.0,68.47,2633.11,357.11,21288.35,0.5674,66796.77,116466.53,90179.62,29096.73
FY2024-04,2024,May,4,Q2,STORE,Retail Stores,Girls,Sets,31228.88,483.0,64.66,3526.3,295.84,16595.81,0.5314,109807.07,95176.66,20420.61,7059.24
FY2024-05,2024,Jun,5,Q2,STORE,Retail Stores,Girls,Sets,31985.58,493.0,64.88,2853.29,326.12,17471.55,0.5462,95874.33,64666.6,3957.26,1334.18
FY2024-06,2024,Jul,6,Q2,STORE,Retail Stores,Girls,Sets,27870.5,418.0,66.68,3428.6,271.92,14130.56,0.507,66553.38,67211.05,32228.69,11065.08
FY2024-07,2024,Aug,7,Q3,STORE,Retail Stores,Girls,Sets,29185.21,427.0,68.35,4441.44,259.73,13874.74,0.4754,70184.94,70648.48,34349.92,13057.53
FY2024-08,2024,Sep,8,Q3,STORE,Retail Stores,Girls,Sets,28278.76,409.0,69.14,4050.66,228.83,13984.1,0.4945,75068.87,62099.46,19588.84,7479.98
FY2024-09,2024,Oct,9,Q3,STORE,Retail Stores,Girls,Sets,31893.13,465.0,68.59,4253.42,311.12,16045.39,0.5031,65288.93,96367.98,67536.72,19959.19
FY2024-10,2024,Nov,10,Q4,STORE,Retail Stores,Girls,Sets,37912.79,544.0,69.69,5160.97,390.38,19666.33,0.5187,92234.75,126532.43,77761.82,31147.44
FY2024-11,2024,Dec,11,Q4,STORE,Retail Stores,Girls,Sets,49342.82,733.0,67.32,5008.64,496.99,26230.82,0.5316,130739.06,97305.67,21415.06,7286.07
FY2024-12,2024,Jan,12,Q4,STORE,Retail Stores,Girls,Sets,16525.87,250.0,66.1,2425.99,171.12,8419.92,0.5095,103411.77,84288.79,0.0,0.0
FY2025-01,2025,Feb,1,Q1,STORE,Retail Stores,Girls,Sets,24662.22,370.0,66.65,2919.04,256.27,12961.82,0.5256,82193.57,74064.75,19708.71,8305.25
FY2025-02,2025,Mar,2,Q1,STORE,Retail Stores,Girls,Sets,40300.03,593.0,67.96,4812.09,365.39,20570.74,0.5104,74412.54,75891.94,46956.91,19654.04
FY2025-03,2025,Apr,3,Q1,STORE,Retail Stores,Girls,Sets,44419.52,659.0,67.4,4802.17,330.42,23179.37,0.5218,81523.54,105191.86,73220.43,25481.54
FY2025-04,2025,May,4,Q2,STORE,Retail Stores,Girls,Sets,37813.74,540.0,70.03,4841.48,403.97,19402.73,0.5131,109688.37,118756.71,52127.53,16027.57
FY2025-05,2025,Jun,5,Q2,STORE,Retail Stores,Girls,Sets,34405.7,515.0,66.81,4180.55,318.85,17704.64,0.5146,115881.96,76976.86,0.0,0.0
FY2025-06,2025,Jul,6,Q2,STORE,Retail Stores,Girls,Sets,29171.33,427.0,68.32,3244.32,235.41,15330.09,0.5255,79271.39,82807.14,36186.81,13193.79
FY2025-07,2025,Aug,7,Q3,STORE,Retail Stores,Girls,Sets,31387.97,441.0,71.17,4047.81,296.15,15872.11,0.5057,85828.99,78344.72,28247.66,11747.74
FY2025-08,2025,Sep,8,Q3,STORE,Retail Stores,Girls,Sets,34378.48,525.0,65.48,3267.03,245.19,18588.61,0.5407,83837.29,69023.73,23077.14,8591.15
FY2025-09,2025,Oct,9,Q3,STORE,Retail Stores,Girls,Sets,34529.75,510.0,67.71,4398.58,363.84,17682.6,0.5121,71277.31,101312.67,69327.53,24161.59
FY2025-10,2025,Nov,10,Q4,STORE,Retail Stores,Girls,Sets,50726.27,785.0,64.62,4834.12,489.08,27413.62,0.5404,100601.05,121518.74,76967.16,27421.73
FY2025-11,2025,Dec,11,Q4,STORE,Retail Stores,Girls,Sets,54953.12,844.0,65.11,7527.69,460.84,27372.56,0.4981,131137.74,121587.15,53391.06,15785.58
FY2025-12,2025,Jan,12,Q4,STORE,Retail Stores,Girls,Sets,24045.15,367.0,65.52,1986.69,152.77,13124.55,0.5458,119251.82,93067.21,0.0,0.0
FY2026-01,2026,Feb,1,Q1,STORE,Retail Stores,Girls,Sets,31373.17,460.0,68.2,3215.54,248.04,16731.14,0.5333,96125.62,78893.55,17604.68,6146.49
FY2026-02,2026,Mar,2,Q1,STORE,Retail Stores,Girls,Sets,44865.35,697.0,64.37,4842.05,324.01,23863.6,0.5319,81676.57,111237.96,79592.8,24331.59
FY2026-03,2026,Apr,3,Q1,STORE,Retail Stores,Girls,Sets,50806.47,760.0,66.85,6511.83,417.53,25796.77,0.5077,105487.18,142516.11,94764.76,32653.88
FY2026-04,2026,May,4,Q2,STORE,Retail Stores,Girls,Sets,44852.4,643.0,69.75,4604.42,415.16,24228.12,0.5402,146360.95,130213.86,33724.89,12710.76
FY2026-05,2026,Jun,5,Q2,STORE,Retail Stores,Girls,Sets,49568.21,727.0,68.18,4848.0,508.19,25995.26,0.5244,131556.82,83360.02,6727.6,2321.05
FY2026-06,2026,Jul,6,Q2,STORE,Retail Stores,Girls,Sets,34558.55,522.0,66.2,4305.62,381.13,17847.07,0.5164,91605.58,96391.25,44030.97,16886.96
FY2024-01,2024,Feb,1,Q1,WHSL,Wholesale,Girls,Sets,38762.2,771.0,50.28,793.04,44.68,17787.19,0.4589,37183.75,42747.39,45163.56,19746.99
FY2024-02,2024,Mar,2,Q1,WHSL,Wholesale,Girls,Sets,32970.06,653.0,50.49,746.83,41.66,15066.75,0.457,37259.32,22855.02,19354.25,10278.12
FY2024-03,2024,Apr,3,Q1,WHSL,Wholesale,Girls,Sets,12417.97,242.0,51.31,350.88,14.27,5664.72,0.4562,24936.81,19428.89,7275.2,3184.95
FY2024-04,2024,May,4,Q2,WHSL,Wholesale,Girls,Sets,14619.48,283.0,51.66,316.59,14.48,6678.32,0.4568,16247.44,13831.79,12534.9,5893.95
FY2024-05,2024,Jun,5,Q2,WHSL,Wholesale,Girls,Sets,31509.47,620.0,50.82,579.93,31.42,14593.76,0.4632,14075.67,31525.98,49571.13,28679.85
FY2024-06,2024,Jul,6,Q2,WHSL,Wholesale,Girls,Sets,40510.57,825.0,49.1,630.73,44.78,18721.56,0.4621,28376.68,28065.98,40875.38,19528.21
FY2024-07,2024,Aug,7,Q3,WHSL,Wholesale,Girls,Sets,17404.44,345.0,50.45,307.91,19.32,8045.99,0.4623,34888.29,18123.47,966.85,495.87
FY2024-08,2024,Sep,8,Q3,WHSL,Wholesale,Girls,Sets,27102.72,510.0,53.14,611.87,22.55,12355.85,0.4559,18174.43,18121.28,27683.99,11922.91
FY2024-09,2024,Oct,9,Q3,WHSL,Wholesale,Girls,Sets,33753.39,673.0,50.15,541.05,37.28,15633.14,0.4632,20274.25,37259.13,51316.6,22803.71
FY2024-10,2024,Nov,10,Q4,WHSL,Wholesale,Girls,Sets,21159.99,398.0,53.17,301.31,19.58,9841.68,0.4651,32732.43,19360.28,8108.73,4572.08
FY2024-11,2024,Dec,11,Q4,WHSL,Wholesale,Girls,Sets,13800.49,273.0,50.55,369.81,12.94,6272.6,0.4545,20297.02,12252.58,6138.8,3646.73
FY2024-12,2024,Jan,12,Q4,WHSL,Wholesale,Girls,Sets,15751.61,299.0,52.68,360.68,15.42,7183.45,0.456,11984.76,14176.67,18319.62,9480.22
FY2025-01,2025,Feb,1,Q1,WHSL,Wholesale,Girls,Sets,42063.76,841.0,50.02,732.36,51.65,19499.06,0.4636,14352.97,52852.18,81346.98,39233.73
FY2025-02,2025,Mar,2,Q1,WHSL,Wholesale,Girls,Sets,32965.87,633.0,52.08,839.77,33.65,15057.56,0.4568,46275.63,34154.68,21718.34,9993.42
FY2025-03,2025,Apr,3,Q1,WHSL,Wholesale,Girls,Sets,21505.41,405.0,53.1,416.36,20.1,9846.71,0.4579,29206.68,14846.49,7581.68,4041.35
FY2025-04,2025,May,4,Q2,WHSL,Wholesale,Girls,Sets,14014.1,280.0,50.05,277.47,14.29,6479.39,0.4623,17589.6,15983.2,12699.46,7023.07
FY2025-05,2025,Jun,5,Q2,WHSL,Wholesale,Girls,Sets,44025.67,846.0,52.04,944.85,38.25,20088.85,0.4563,15253.02,30487.4,60243.15,29176.14
FY2025-06,2025,Jul,6,Q2,WHSL,Wholesale,Girls,Sets,34448.31,662.0,52.04,786.87,41.52,15835.22,0.4597,32735.55,43376.87,45918.02,26628.89
FY2025-07,2025,Aug,7,Q3,WHSL,Wholesale,Girls,Sets,21777.59,436.0,49.95,404.95,18.02,10005.93,0.4595,40173.82,17973.26,0.0,0.0
FY2025-08,2025,Sep,8,Q3,WHSL,Wholesale,Girls,Sets,27961.95,558.0,50.11,676.25,27.03,12763.78,0.4565,20008.08,24041.52,32698.67,16191.24
FY2025-09,2025,Oct,9,Q3,WHSL,Wholesale,Girls,Sets,38872.27,734.0,52.96,1017.98,37.75,17624.26,0.4534,23987.19,39161.79,55102.6,26653.41
FY2025-10,2025,Nov,10,Q4,WHSL,Wholesale,Girls,Sets,21150.8,389.0,54.37,471.1,27.02,9724.39,0.4598,38239.34,24136.26,7545.84,3616.54
FY2025-11,2025,Dec,11,Q4,WHSL,Wholesale,Girls,Sets,19536.48,364.0,53.67,376.04,18.44,8956.96,0.4585,22468.2,10187.97,7650.73,4580.37
FY2025-12,2025,Jan,12,Q4,WHSL,Wholesale,Girls,Sets,16392.87,321.0,51.07,392.2,14.47,7492.5,0.4571,14056.24,17637.88,20381.18,10190.24
FY2026-01,2026,Feb,1,Q1,WHSL,Wholesale,Girls,Sets,57419.23,1177.0,48.78,1231.16,48.3,26257.44,0.4573,16954.43,49023.48,90767.74,46114.3
FY2026-02,2026,Mar,2,Q1,WHSL,Wholesale,Girls,Sets,41522.74,772.0,53.79,647.31,51.96,19325.22,0.4654,51476.54,35709.52,26454.99,13567.48
FY2026-03,2026,Apr,3,Q1,WHSL,Wholesale,Girls,Sets,21179.86,415.0,51.04,353.96,22.18,9802.52,0.4628,35648.37,20917.21,6824.84,3670.71
FY2026-04,2026,May,4,Q2,WHSL,Wholesale,Girls,Sets,21430.12,402.0,53.31,555.22,17.43,9670.61,0.4513,21212.04,13804.48,14595.21,8131.68
FY2026-05,2026,Jun,5,Q2,WHSL,Wholesale,Girls,Sets,46538.08,888.0,52.41,1065.23,51.17,21267.95,0.457,18154.91,38096.97,67596.54,29296.17
FY2026-06,2026,Jul,6,Q2,WHSL,Wholesale,Girls,Sets,52361.55,1080.0,48.48,1214.83,48.1,23847.61,0.4554,37214.12,49457.29,65867.65,30557.77
FY2024-01,2024,Feb,1,Q1,ECOM,Ecommerce,Girls,Sleepwear,60045.24,1298.0,46.26,9817.13,235.78,28604.85,0.4764,171640.28,173174.78,71632.65,26012.52
FY2024-02,2024,Mar,2,Q1,ECOM,Ecommerce,Girls,Sleepwear,89289.32,1919.0,46.53,13804.73,332.11,42542.28,0.4765,175244.85,184742.03,112923.34,36868.84
FY2024-03,2024,Apr,3,Q1,ECOM,Ecommerce,Girls,Sleepwear,102107.48,2134.0,47.85,14593.18,384.84,49725.3,0.487,188172.0,271913.13,200826.63,67216.98
FY2024-04,2024,May,4,Q2,ECOM,Ecommerce,Girls,Sleepwear,79630.04,1698.0,46.9,10946.22,409.0,40769.01,0.512,277968.73,244633.4,57649.93,21818.9
FY2024-05,2024,Jun,5,Q2,ECOM,Ecommerce,Girls,Sleepwear,78112.72,1749.0,44.66,11650.41,300.31,38641.87,0.4947,236093.39,181520.36,35490.41,12746.64
FY2024-06,2024,Jul,6,Q2,ECOM,Ecommerce,Girls,Sleepwear,70287.7,1528.0,46.0,9182.62,260.39,34963.8,0.4974,182265.95,176899.07,74363.83,30304.95
FY2024-07,2024,Aug,7,Q3,ECOM,Ecommerce,Girls,Sleepwear,67710.55,1399.0,48.4,10766.68,304.67,32790.22,0.4843,189477.95,201405.98,90709.93,39071.48
FY2024-08,2024,Sep,8,Q3,ECOM,Ecommerce,Girls,Sleepwear,82424.51,1829.0,45.07,13500.91,328.37,37993.17,0.4609,210351.13,162197.31,48099.97,15972.31
FY2024-09,2024,Oct,9,Q3,ECOM,Ecommerce,Girls,Sleepwear,87234.78,1758.0,49.62,13453.4,319.68,41606.09,0.4769,171656.25,211476.08,140827.69,49488.79
FY2024-10,2024,Nov,10,Q4,ECOM,Ecommerce,Girls,Sleepwear,114898.63,2408.0,47.72,16857.61,378.25,56248.63,0.4896,243955.64,298904.4,187083.25,65358.39
FY2024-11,2024,Dec,11,Q4,ECOM,Ecommerce,Girls,Sleepwear,124702.14,2495.0,49.98,20036.86,561.65,59265.83,0.4753,322571.61,273859.0,96588.04,32866.62
FY2024-12,2024,Jan,12,Q4,ECOM,Ecommerce,Girls,Sleepwear,49074.35,1010.0,48.59,9039.74,187.34,22363.87,0.4557,283490.77,225189.34,0.0,0.0
FY2025-01,2025,Feb,1,Q1,ECOM,Ecommerce,Girls,Sleepwear,71462.76,1472.0,48.55,7422.37,249.59,37688.81,0.5274,226985.19,182615.19,34764.72,12706.31
FY2025-02,2025,Mar,2,Q1,ECOM,Ecommerce,Girls,Sleepwear,80743.89,1621.0,49.81,12560.18,463.47,40710.13,0.5042,187649.69,217355.56,123473.41,41723.94
FY2025-03,2025,Apr,3,Q1,ECOM,Ecommerce,Girls,Sleepwear,96842.27,2022.0,47.89,11995.42,447.97,51232.16,0.529,202196.79,317352.37,224441.24,80246.69
FY2025-04,2025,May,4,Q2,ECOM,Ecommerce,Girls,Sleepwear,82876.97,1742.0,47.58,15060.74,425.98,39929.1,0.4818,311121.75,282102.71,69344.65,24287.62
FY2025-05,2025,Jun,5,Q2,ECOM,Ecommerce,Girls,Sleepwear,72828.16,1546.0,47.11,12921.71,411.66,35894.43,0.4929,271410.38,214968.86,29720.01,10976.43
FY2025-06,2025,Jul,6,Q2,ECOM,Ecommerce,Girls,Sleepwear,84836.78,1775.0,47.8,10611.9,357.39,42183.31,0.4972,202064.69,207683.22,101424.6,34156.9
FY2025-07,2025,Aug,7,Q3,ECOM,Ecommerce,Girls,Sleepwear,70724.81,1504.0,47.02,11657.98,285.12,34688.64,0.4905,212587.16,244909.62,114990.37,47259.46
FY2025-08,2025,Sep,8,Q3,ECOM,Ecommerce,Girls,Sleepwear,81490.51,1614.0,50.49,10622.58,374.84,41895.78,0.5141,238694.65,195204.34,48997.62,16808.64
FY2025-09,2025,Oct,9,Q3,ECOM,Ecommerce,Girls,Sleepwear,91348.81,1930.0,47.33,11946.53,329.32,46317.08,0.507,193065.86,247268.96,157827.76,50914.07
FY2025-10,2025,Nov,10,Q4,ECOM,Ecommerce,Girls,Sleepwear,121024.29,2474.0,48.92,18480.93,663.11,60485.22,0.4998,251039.64,437396.11,326524.8,103452.49
FY2025-11,2025,Dec,11,Q4,ECOM,Ecommerce,Girls,Sleepwear,138795.01,2856.0,48.6,20765.7,582.06,67973.89,0.4897,384712.29,326281.35,101711.83,36845.24
FY2025-12,2025,Jan,12,Q4,ECOM,Ecommerce,Girls,Sleepwear,55165.13,1118.0,49.34,7100.28,231.54,28572.62,0.5179,321835.47,259338.52,0.0,0.0
FY2026-01,2026,Feb,1,Q1,ECOM,Ecommerce,Girls,Sleepwear,84737.79,1818.0,46.61,10682.62,289.66,42681.85,0.5037,255502.65,202570.96,42778.38,14168.22
FY2026-02,2026,Mar,2,Q1,ECOM,Ecommerce,Girls,Sleepwear,99269.54,2133.0,46.54,18551.13,322.35,46182.71,0.4652,210647.98,250097.39,157592.43,61776.96
FY2026-03,2026,Apr,3,Q1,ECOM,Ecommerce,Girls,Sleepwear,126845.78,2654.0,47.79,21424.29,438.93,59374.85,0.4681,257327.7,342345.35,233726.65,79838.36
FY2026-04,2026,May,4,Q2,ECOM,Ecommerce,Girls,Sleepwear,106557.82,2189.0,48.68,13678.3,364.39,54983.55,0.516,336816.19,302186.63,85970.95,30106.33
FY2026-05,2026,Jun,5,Q2,ECOM,Ecommerce,Girls,Sleepwear,111329.39,2362.0,47.13,16452.48,401.66,53645.84,0.4819,299047.54,231274.9,60410.89,22283.7
FY2026-06,2026,Jul,6,Q2,ECOM,Ecommerce,Girls,Sleepwear,82686.71,1787.0,46.27,17414.24,427.43,36250.91,0.4384,248354.5,242366.33,94540.21,36221.69
FY2024-01,2024,Feb,1,Q1,STORE,Retail Stores,Girls,Sleepwear,25358.71,536.0,47.31,3377.86,225.08,12983.84,0.512,78383.09,74620.29,25198.85,10017.3
